,rowkey,is_risk,is_train,buy_time,login_time,is_scan_1,log_from_1,log_type_1,log_result_1,timelong_1,buy_login_period_1,city_rate_3,city_rate_6,city_rate_10,device_rate_3,device_rate_6,device_rate_10,ip_rate_3,ip_rate_6,ip_rate_10,result_rate_3,result_rate_6,result_rate_10,device_chg_rate_3,device_chg_rate_6,device_chg_rate_10,city_chg_rate_3,city_chg_rate_6,city_chg_rate_10,ip_chg_rate_3,ip_chg_rate_6,ip_chg_rate_10,timelong_diff_avg_3,timelong_diff_avg_6,timelong_diff_avg_10,weekday,df_login_5_min,df_login_30_min,device_rate,ip_rate,city_rate,buy_time_box,login_time_box,buy_time_box_a,buy_time_box_b,buy_time_box_c,buy_time_box_d,buy_time_box_e,buy_time_box_f,buy_time_box_g,login_time_box_a,login_time_box_b,login_time_box_c,login_time_box_d,login_time_box_e,login_time_box_f,login_time_box_g,log_from_1.0,log_from_2.0,log_from_8.0,log_from_10.0,log_from_11.0,log_from_12.0,log_from_16.0,log_from_18.0,log_from_21.0,result_-4.0,result_-2.0,result_-1.0,result_1.0,result_6.0,result_22.0,result_31.0,type_1.0,type_2.0,type_3.0
63080,597585.0,0.0,1.0,21,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63081,607728.0,0.0,1.0,21,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63082,614346.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63083,623520.0,0.0,1.0,22,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63093,31634.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63130,31689.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63151,31713.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63201,31793.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63368,31929.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63397,32000.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63398,32075.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63399,37792.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63400,206263.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63401,253360.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63402,344402.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63403,392788.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63404,459416.0,0.0,1.0,18,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63417,32018.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63418,48155.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63419,191512.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63420,212416.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63421,271112.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63422,298425.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63423,303976.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63424,303983.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63425,307579.0,0.0,1.0,21,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63441,32033.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63442,34937.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63465,32051.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63487,32055.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63488,32078.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63513,32072.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63514,32082.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63533,32096.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63534,48208.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63535,53507.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63536,73928.0,0.0,1.0,5,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63537,96509.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63538,99800.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63539,106604.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63540,117762.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63541,129792.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63542,133970.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63602,32161.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63603,91431.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63604,152076.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63605,171874.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63622,32198.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63623,48853.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63624,62488.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63692,32219.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63780,32270.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63781,326874.0,0.0,1.0,6,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,a,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63782,448279.0,0.0,1.0,18,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63820,32324.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63821,40321.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63843,32332.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63848,32338.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63849,100743.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63850,151579.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63879,32405.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63880,32436.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63881,83707.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63882,87788.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63883,89400.0,0.0,1.0,17,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63884,171295.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63885,171354.0,0.0,1.0,10,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63886,270612.0,0.0,1.0,9,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,b,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63887,274131.0,0.0,1.0,18,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63888,290474.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63889,443337.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63890,448723.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63893,32406.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63955,32494.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63956,120027.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63957,159752.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63958,427311.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63959,427334.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64075,32624.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64076,32663.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64103,32647.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64108,32656.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64109,37918.0,0.0,1.0,11,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64110,98091.0,0.0,1.0,23,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64111,103323.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64112,103845.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64170,32699.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64171,57945.0,0.0,1.0,18,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64215,32757.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64282,32855.0,0.0,1.0,13,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64331,32974.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64332,56599.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64333,70404.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64334,70807.0,0.0,1.0,16,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64335,77172.0,0.0,1.0,15,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,e,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64336,94565.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64355,33015.0,0.0,1.0,14,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,d,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64356,78661.0,0.0,1.0,20,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,g,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64357,174085.0,0.0,1.0,19,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,f,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
64358,176946.0,0.0,1.0,12,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,c,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
